CHRD,PRTG,INLX,LUMO,LIXT,APCX,NTRP,BACK,FNGR,GNPX,ODV,SOBR,UGRO,LRMR,IMRN,SCPX,CPHI,FAMI,DXR,CLRO,WKHS,EFSH,HYLN,FCPT,YUM,QUBT,AIM,COCP,DOMH,STRR,ONCT,MYO,FCUV,HOFV,FTFT,ZKIN,NVVE,FRES,CREX,CCM,BCDA,CYBN,DIT,NAII,NNDM,IMAB,TARA,NVNO,TC,BPTH,DSS,ALAR,DUOT,AIFF,BWMX,ISDR,IPA,LGTY,QRTEB,GB,CTGO,RDIB,WIMI,TCTM,ABVC,ADCT,ADV,AFBI,AGMH,AMRK,AP,ARMP,ASRT,ATNF,BLBX,BRBS,BRTX,BTTR,BYU,CEAD,CHR,CJJD,CLEU,CNF,COSM,DCTH,DSWL,DTSS,DTST,ELDN,ELVN,EQS,ESOA,FEDU,FKWL,FLUT,FORD,GAME,GEVO,GMGI,GREE,GYRO,HYMC,ICLK,IDR,ILLR,INDV,INTG,INTZ,IOR,IVDA,JSPR,KFS,KGEI,KROS,LEDS,LINK,LITB,LTBR,MAYS,MDJH,MGYR,MI,MIGI,NCTY,NISN,NIXX,NMTC,OMEX,PMTS,POCI,POWW,PRPH,PSHG,RETO,RIME,RZLT,SAVA,SBEV,SCWO,SGML,SKYE,SLNH,SNES,SPI,SURG,TFFP,TRAW,UK,UTZ,VCNX,VIRT,VRDN,VS,VTAK,WHLM,WKSP,XHG,XYF,YI,ZOM,ZTEK
0,0.020833333,0.071428571,0.002506263,0.031578967,-0.199999988,0.024896281,0.030097098,0.045313259,0.029703021,0,0,-0.024390221,-0.010372434,-0.037467696,0,0,0.036585366,0.005797096,0.015463902,-0.002190101,0,-0.014998007,-0.001416018,0.010559875,0.079027354,0,0.034883781,0,-0.050980362,-0.006920376,0.035781555,0,0.040983621,0.004830913,-0.039039003,0.003996004,-0.006116208,0,0.017777761,0.018348577,-0.015544085,-0.040158788,-0.028431369,0.228511563,0.064481993,0,0.024242401,0.06081074,0.006024119,-0.008130096,0,0.0365997,0.464285731,0.008934498,0.002808964,0.024193565,-0.002946331,-0.015659838,0.001821535,0.126666641,-0.011007197,0.123310812,0.04390242,0,0.006567201,-0.011077604,-0.00490464,0.008831529,-0.004503083,0.00242724,-0.009463713,0.117647033,-0.048672553,0,0.005483869,-0.270370342,-0.011494297,-0.009478673,0.20833333,-0.040590419,0.009901028,0.004545455,0.019933536,-0.011342144,0.013406946,0.044164012,0.04210529,0.142857112,0.056531324,0.016823363,0.017857126,0.144578322,0.011764751,-0.026979239,-0.004970796,0.024096362,-0.0156522,0.174311864,0.00495053,-0.015151561,0,-0.006410256,0.009446756,0,-0.000485184,-0.028409064,0.005217869,0.10103624,0.021645021,0,-0.003030334,0,0,0.01341692,0.030303001,-0.015513196,0.13503645,0.050675627,0,-0.030446919,0,-0.087500027,0.066666709,0.067510482,0.04021348,-0.048991354,0.089999994,-0.016616263,-0.024822708,0,-0.004291842,-0.015936242,0.063241045,-0.015437393,-0.093750056,0.001506059,-0.001336929,0.107526866,0,0,-0.028571429,0.041666667,0.021276596,0.094102948,0.051282085,0.054627249,0.038461538,-0.001168177,0.014877866,-0.019999985,-0.010531064,0.037960345,0.137180369,0.097966728,0.065671652,0.023622025,-0.086124402,-0.085714265,0.006992967,-0.006849329,0.008064508
257.3333391,-0.004081633,0,0.012500048,4.98979588,0.062500014,-0.008097197,-0.019792622,-0.029733969,0.00641022,0,0,0,-0.03858978,0.005369123,-0.009803879,0,0.011764706,0,0.015228412,0.1316944,0,0.032921859,0,-0.002660013,0.112676085,-0.015306168,0,-0.037735865,-0.02892565,-0.027874604,0.034545465,0,0.062992133,-0.019230752,0.024999976,0.009950249,0.046153846,0.0111111,-0.004366829,0.081081106,-0.017543821,0,0.030272472,-0.24402735,0.014399251,0.003679849,0.091716046,0.09872615,0.098802368,0.049180335,-0.018518501,-0.010250587,-0.146341499,0.013774964,0.003734824,0.011023649,0.020685602,0.124999883,0.015454552,0,0,-0.049624048,0.042056058,0,0.063167176,0.008146632,0.004928814,0.022895568,0.092307687,-0.021791804,-0.00318471,0,0.20000003,0,0,-0.142132032,0.034883781,0.009569378,-0.172413791,0.088461509,-0.019607855,0.004524887,-0.022801282,0.019120441,0.166536913,0.021739179,0.045454493,0,0.115844132,-0.002433053,-0.017543843,0.021052675,0.010465023,0.037272713,0.012048211,0,0.007067131,0.054687542,0.091954011,0,0.009025247,0.001290303,0.010695126,-0.068965511,0.003203892,0,0,-0.019607843,0,0,0,0.026058685,-0.199999988,0.022881048,0.009803912,0.012121287,-0.038585173,-0.032154311,0.031993156,-0.014693138,-0.00552487,-0.050880598,0,0.197628464,-0.00650015,-0.060606061,0,-0.007680521,0.012987063,-0.047619066,-0.012931023,0.004048613,-0.013011096,-0.006968641,0.034482781,0.002506227,-0.018741616,0.043689319,-0.146341471,-0.060205593,0.029411765,-0.025,0.006944444,0.09633029,0.235772323,-0.055453991,0,-0.023391813,0.015183283,0,0.000887009,-0.058951962,-0.016408356,0.075757576,0.002801118,0,-0.015706806,-0.078124989,-0.055555504,0,0.031999969
0.026451603,0.004098361,0,0.02654311,0,0.058823472,0.077551005,0.124999924,-0.064516069,-0.022292957,0,0,0,-0.044598593,0.018691635,-0.009901014,0.023809524,0.023255814,0.020172891,0.00999999,0.119860457,-0.00584798,0.075697195,0.009925607,9.54E-05,0.189873355,-0.113989593,-0.022471977,0.019607852,0.153191506,-0.068100346,0.226713524,0,0.029629601,0.102941197,0.036585404,0.093596059,0.026470588,0.06593409,-0.013157862,-0.020833333,0.017857103,0.091494217,0.007835448,0.169300232,-0.014684344,0.042621463,0.00813006,0.150724623,-0.029972814,-0.019531246,0.018867906,0.086306103,-0.047619048,-0.005176275,-0.022790687,0.145638619,-0.006948514,0.151515222,-0.013428793,0,0,-0.045886069,0.022421525,0,0.008926073,0.023232374,0.046321546,-0.005924898,-0.017359996,-0.00495049,0.003194885,0.157894745,0.1744186,0,0.02389064,0.005917182,0,0.004739336,0,0.003533582,0.009999975,0.00180182,0.066666683,0,0.076717788,-0.018237079,-0.019323623,-0.124999977,0.041433953,0.195121951,0.026785689,-0.051546403,0.002301549,-0.057843984,-0.018176479,0.011764751,0.012280732,0.577777835,0.061654112,-0.00512814,0,0.007731939,-0.007936488,0.025925939,0.002612945,0.005847948,0,0.024800049,-0.049152535,0,0.003647423,-0.025396876,0,0.07217216,0.019417535,0,0.036789288,0.136212654,0,0.032163711,-0.00444449,-0.072164948,0,0.336633697,0.002066137,-0.032258065,0.009174303,0.015479861,0.025641001,0,0.05676861,0.016128951,0.079095986,0.075438596,0.099999958,0,-0.031377902,0.097674439,0.057142889,0,-0.057142857,0,-0.006896552,0.121338891,-0.019736855,-0.023870968,0,0.044311402,0.008251689,0.045918352,0.007975221,0.003480247,0.181340706,0.039123631,0.05865923,0.023076994,-0.015957447,0.050847477,0.02499994,-0.075862019,0.085271331
0.021370217,-8.17E-05,0.266666667,-0.037883295,0,0,-0.034090895,-0.042735045,0,-0.006514683,0,-0.010100973,0.019999981,0.016597494,-0.010484918,-0.049999986,0.279069767,0.068181818,-0.046610159,0.054455512,-0.003117507,0.117647052,-0.079629616,0.017900951,0.02544716,0.348936257,-0.017543912,0.49425297,-0.019230778,0.007380031,-0.011538432,0.126074515,0,-0.014388507,-0.048888842,0.029411736,0.077477477,0.00286533,0.010309268,-0.031111145,-0.038297829,-0.017543821,-0.005686676,-0.008746371,-0.036679549,-0.076999469,0.028571412,-0.032258084,0.030226688,-0.025280836,0.053784816,-0.009259294,-0.056779589,0.05,-0.00032522,-0.031413605,0.078857909,-0.078134066,0.023684234,0.007259521,0,0.057874288,0.061359846,0.092105283,0,-0.011888209,0.036525161,0.016041596,-0.011258283,-0.01200002,0.067164175,0.00318471,-0.04545457,-0.069306972,0,0.009999997,-0.088235294,0.168539321,0.014150943,0.20833333,-0.056338042,0.019801993,-0.003597159,0.043749958,-0.024390266,0.063197057,-0.049535646,0.029556637,0,0.077335694,-0.019591818,0,0.021739109,0.033295059,-0.034883721,0,0.052325557,0.091854456,-0.014084605,-0.009915039,0.005154573,0,-0.01534523,-0.110666707,-0.133574039,0,0.017441844,0.097404538,0.034348116,0.049019624,-0.062499942,0.000403805,0.009771978,0,-0.002755532,0.0253968,0.005987932,0.009677436,-0.035087755,0,0.031161511,0.015625064,0.344444444,0,-0.046913618,-0.020618557,0,-0.036363602,0.032012201,-0.022499979,0.05000002,0.016528909,0.067460297,-0.026178011,-0.004893964,0,0.019999981,0.021126774,-0.025423705,0,0,0,-0.025641026,0.032638903,0.108208938,-0.053691225,-0.027759418,-0.037037037,-0.04816516,0.030178965,-0.03414637,-0.003076893,-0.046242733,-0.006276194,-0.030120482,-0.00263852,-0.015037669,-0.024324324,0.182795715,-0.015781874,-0.089552251,-0.028571402
0.049846121,0.003347242,0,-0.011874974,0,0,0.133333318,-0.017857098,0,0,0,0,0,0.066836706,-0.014569554,0.157894692,-0.109090909,-0.021276596,0.007407436,0.159624364,-0.032314066,-0.07894734,-0.02655935,-0.010689577,-0.005410956,0.094637207,0.059523826,0.315384613,0,0.003663018,-0.011673196,-0.05597965,0,-0.0364963,0.40186909,0.302857127,0.862040134,1.04,0.010204072,-0.068807342,0.048672497,0.080357097,-0.015568849,-0.019607825,0.14829665,-0.004305701,0.043589764,0,-0.019559853,0.0028818,0.069943324,0.018691571,0.060197583,0.047619048,-0.011060517,-0.012285012,-0.014492725,0.010120167,-0.004284501,0.0144144,0,0.052077841,0.001562461,-0.036144564,0.0375,-0.001399078,-0.014285678,0.004716063,0.006028141,0.019568149,0.016317056,-0.0031746,0.023809573,-0.014184352,0,0.013861382,0.025806427,0,0.055813953,0,-0.003731286,0.067961178,0.046931427,0.047904219,0.055769225,-0.016899709,0.003257302,0.052631566,0,0.012863048,0.165278902,-0.026086932,0,0.096666654,0.031325283,0.048382281,0.055248618,-0.022380995,-0.071428507,0.0050072,-0.015384582,0,0.011688332,0.085457344,0.020833385,0.000965216,-0.057142871,-0.058430678,-0.003018822,0,-0.1333334,0,-0.012903214,0.249999981,-0.006184227,0.02786375,-0.050595148,-0.00958468,-0.015151501,-0.036447457,-0.020604408,-0.053846079,-0.107438017,-0.187500012,-0.064766842,0.009824519,0.133333333,-0.058490599,-0.002954207,0.010230169,0,0.044715404,0.060718799,0.03225812,0.062295082,0,-0.019607825,0.062068939,0,0.081081083,-0.014062474,0,-0.052631579,0.053799596,-0.031144771,0.170212734,0.074779062,0.038461538,-0.138554217,-0.014399146,0.045454606,0.003968227,-0.017575813,-0.094210477,0.052795031,-0.0079365,0.274809183,0.024930748,0.072727202,-0.016035005,0.024590152,0.029411736
0.000293146,-0.015459736,-0.052631579,-0.051865947,-0.378194216,0,0.134948085,0.045454545,0,0.013114742,0,0,-0.019607825,0.038737421,-0.006720456,0.036363665,-0.040816327,0.032608696,-0.047058847,0.07287452,-0.024057494,0,0.012401787,-0.01673063,0.005346605,-0.028818485,0.033707901,0.105263148,0,0.010948947,0.051181148,-0.032345047,0,0.015151467,-0.203333298,-0.026315765,-0.223170184,-0.131652661,0.040404001,0.014778382,-0.008438797,0.076033106,-0.020978958,0.011999989,0.139616089,0.007567535,-0.049959022,-0.158333355,-0.024937655,0.005747148,-0.010600763,-0.027522867,0.014830546,-0.018181772,-0.037499982,-0.005472667,-0.020844003,0.044458361,0.096837995,0.034635824,0,0,0.012480488,0.108333349,0.012048193,-0.033342636,0.006763255,-0.003061197,-0.01331563,0.007941753,-0.011467933,0.009554131,-0.046511652,0.046762612,0,-0.005592444,-0.113207502,0,0.004405286,0.068965487,-0.003745333,-0.036363659,0.017241379,-0.00857142,-0.016393384,-0.000592782,-0.051947939,0.113636364,0.071428609,0.036050843,0.036084324,0.035714252,0,-0.026342475,0.004672915,0.028208745,0.031413632,0.119337578,0.092307724,0.010676129,0,0.01371494,-0.020539133,0,-0.040816356,0.012536237,-0.203636346,0,0.021953019,0,0.153846242,0.000403642,0.009803912,0,0.006222709,-0.027108408,0.034482678,-0.012903213,0.033846122,0,0.003927052,-0.005807278,0.078703704,0,-0.08033235,0.035441323,0,0.022044083,0.016296316,0.012658216,-0.015873001,0.007782094,0.073598097,0.003472169,0.049382716,0,-0.002499962,0.007792262,-0.069565219,-0.187500042,0.080295863,-0.060606061,0.061111111,0.065730682,0.034752355,0.03030303,0.009487666,-0.037037037,0.065734294,0.017128418,0.014492725,0.005270028,0.044417104,0.013364278,-0.030973451,0.013333321,0.077844311,0,0.165254289,0.057777758,0.072000027,-0.014285701
0.002050973,0.032975189,-0.164444447,0.00667114,0.038356206,-0.133333342,-0.085365832,-0.026087001,0.040517181,0.045307432,0,0,0,0.023020259,-0.036535857,-0.017543843,-0.085106383,-0.010526316,-0.004629662,-0.037735902,-0.066593052,0,-0.180073495,-0.007089556,-0.012875515,-0.21068244,0,0.142857131,0.098039259,0.090252705,0.044943776,0.027158799,0,0.089552219,0.200836719,0.0135135,-0.139306358,-0.074193548,0.203883538,-0.07766992,0,0.049155128,0,-0.014822097,-0.019908133,0.049892722,0.036637864,-0.024422435,-0.079283911,0.011428615,-0.041071379,0.009433908,-0.06263052,-0.018518588,-0.032467571,0.050025013,-0.020504122,-0.015587543,-0.029729722,-0.012875504,0,0,-0.064714887,0.112781953,0,0.081449315,0.008637251,0.01811659,0.014844823,0.004267928,-0.013921101,0,0.024390221,-0.05841933,0,-0.030384795,0,-0.038461562,-0.048245614,0.032258051,0.011278167,0.018867997,-0.035593238,0.008645525,0.009259206,-0.005931221,0.01027397,-0.089795898,-0.0666667,-0.034203308,-0.12034482,-0.017241363,0.053191502,-0.011446375,0.069302315,0.023978025,-0.071066065,-0.004931813,-0.061032914,0.038028167,0.031250013,0,0.022280431,-0.006906077,0.008510674,-0.008571466,0.050228298,0.053487038,-0.102222245,0,0,0,0,0,-0.005131571,-0.02786375,0.012121287,0.019607772,-0.038690441,0,0.00530876,0.057242979,-0.0472103,0,-0.111445804,-0.013422819,-0.029411765,0,0.005830898,0.042500019,0.008064508,-0.042471003,0.140369933,-0.058823514,-0.029411765,-0.060606005,0.002506227,-0.005154696,0.028037356,0.076923098,-0.022004926,0,0.057591623,-0.035928144,-0.060453424,-0.082352919,-0.01566416,0.115384615,-0.072178476,-0.00049526,0.004761919,0.006181047,0.041937334,0.072821111,-0.103500761,0.010526306,0.038888919,-0.078378378,-0.090909091,-0.004201643,0.104477599,-0.02898548
0.008771907,0.060084825,0,0.027833007,-0.018469676,-0.153846089,-0.090000025,-0.053571408,0.072079528,0.043343702,0,0,0,0.015301537,-0.012640404,-0.053571437,0.23255814,0.053191489,-0.011627878,-0.03921565,-0.005518305,0,-0.047310795,0.012852491,0.005103945,0.060150317,0.005434777,-0.236111143,-0.01785715,-0.033112582,0.046595024,0.018305116,0,-0.05479447,-0.09756097,-0.124444432,-0.069173942,-0.156794425,-0.096774229,0.021052612,0.051063808,-0.04831624,0,0.010030033,-0.010937527,-0.051865069,-0.066528005,0.08525042,0.013888889,-0.050847542,-0.02234641,0,-0.001113505,0.037735874,-0.01518902,-0.052405926,0.036266645,0,-0.004642543,0.02173913,0,0,-0.037891271,0.097972959,0,0.019029725,0.006660294,-0.077108604,-0.018617004,-0.031382837,-0.03529414,0.009463713,-0.023809502,-0.043795599,0,0.027008704,-0.063829826,0.040000025,0,0.062500041,0,-0.018518588,-0.03866427,0,0,-0.054295933,0.003389802,-0.013452937,0.071428609,-0.018628452,0.023912215,0.043859712,-0.090909124,-0.036842145,-0.010439312,-0.025881481,0.005464502,0.024927114,-0.055000007,-0.042062408,0.020202002,-0.022352892,-0.024358994,-0.006954103,0.012658172,-0.000960668,0,0.014866725,0.155115541,-0.022939715,0,0.00060518,-0.019417458,0,0.030287011,-0.015923627,-0.005988189,-0.0064102,-0.021671806,0,0.014452486,0,0.135135135,0,0.030508462,-0.013605442,0.060606061,0.039215728,-0.01449274,-0.100719441,-0.007999992,-0.072580672,0.026717663,-0.042279375,-0.086363636,0,0,-0.024611345,-0.019999996,0,0.004999995,-0.032258065,0.004950495,-0.01242236,-0.030384201,0.057692282,-0.004455761,0.275862069,-0.005657766,-0.052031667,-0.014218051,0.023255824,-0.051020388,-0.021646182,0.006791171,-0.023437478,-0.106951897,0.005865103,-0.019999981,-0.02953587,0.209459479,-0.022388127
0.026956531,0,0.005319144,-0.008381696,-0.032258084,0,-0.003662948,0.018867997,0.149922766,-0.008902054,-0.983333335,0,0,0.016400747,-0.005689963,0.047169798,-0.056603774,-0.080808081,-0.006274504,-0.016326515,-0.1902497,-0.028571453,-0.037114434,0.006344665,-0.012789094,-0.069148914,-0.037837866,-0.072727206,0.090909026,-0.037671245,-0.095890448,0.002663113,0,0.028985479,0.019305094,0.030456823,0.005050505,0.051652893,-0.053571379,0.030927855,-0.01214577,0.076923059,0.065934157,-0.010923501,0.011058479,0.000269424,0.029398656,-0.047381617,0.02739726,0.008928663,0.032380994,-0.009345741,0.025640974,-0.018181772,0.042324305,0.061337419,-0.058543481,-0.006090157,-0.013059733,-0.008510671,0,0,0.015410903,0.009230746,0,-0.001315077,-0.027410205,0.019607772,0.01151762,-0.008099891,0.021951257,-0.006249994,0.024390221,-0.030534315,0,0.002629978,-0.083333291,-0.009615421,-0.00921659,0.176470574,0.011152459,0,0.110237634,0.025714261,-0.045871561,0.008832769,0.00337835,0.063636317,-0.0666667,-0.024614108,0.00459414,-0.008403453,0,0.002185842,0.010989011,-0.007277618,0.01630441,-0.004409065,-0.005291,0.012747897,-0.00990102,0,-0.030223331,0.022408942,0.033333331,-0.000961503,0,-0.042288523,0.014285714,0,0,0.001008126,0.287128756,0,-0.049807507,-0.006472486,0,-0.006451658,0.028480985,0,-0.017808234,-0.00552487,-0.043650794,0,-0.00657891,-0.013103406,-0.057142857,0.009433953,0.064705819,0.061333338,0,-0.008695644,-0.170074406,0.032629499,0.116086235,0,-0.025,-0.029216502,0.01113173,0.014285701,0.00497512,0,-0.039408867,-0.018867925,-0.069124422,0.012121258,-0.019820972,-0.162162162,0.005689958,-0.015682274,0,-0.005145753,-0.004778968,0.025402922,0.001686341,-0.013333321,-0.215568876,0.004081615,0.008163257,-0.018840596,0.055865867,-0.045801485
0.031893905,-0.018867925,0,0.042262716,0.049999979,0,0.055147057,-0.009259353,0.075806404,0.004490949,968.9999909,0,0.019999981,0.06803312,0.005722524,-0.009009031,-0.04,0.021978022,0.003157061,-0.008298747,0.109642651,0,-0.020629705,-0.001751264,-0.004381928,-0.019047601,0.044943845,0.071895406,0.016666674,-0.017793594,-0.037878788,-0.011952211,0,0.021126756,0.166666591,0.004926104,0.08040201,0.009823183,0.018867906,-0.044999981,0.045082011,0.142857112,-0.029896881,-0.011044142,0.18437497,0.019396585,0.010817827,-0.031413583,-0.002666694,-0.011799455,-0.031365353,-0.009433998,-0.054347827,-0.027777824,0.025464552,-0.009947939,0.007243402,-0.012867591,0.029300607,0.037768287,-0.100591707,-0.014999962,-0.011804333,0.012195169,0.011904762,-0.062154346,0.028182698,0.005876101,-0.002679167,-0.031303168,0.04057281,-0.018867981,0,-0.019685039,-0.00307692,0.03934425,0.066115637,0.019417488,-0.074418605,0.049999979,0.003676414,-0.018867877,-0.033426622,0,0.019230843,0,-0.013467983,-0.017093974,0.071428609,-0.031223249,-0.018673772,0.025423807,0,0.015267213,0.015217408,0.063906449,-0.016042841,0,-0.047872358,0.0083916,0.04500006,0,0.002709986,0.004109631,0.032258131,-0.000962429,0,-0.004329048,0.133802817,0,0,-0.001007111,0.046153801,0,0.026749574,0.026058685,0.012048269,0.038961106,0.058461556,0,0.009762858,-0.005555564,0.186721992,0,0.072847706,0.02655477,0.121212121,0,-0.035911569,-0.012562802,0.008064508,0.008771922,0.090705496,-0.011152341,0.031203566,0,0.076410245,0.02462378,-0.02752291,0.05633806,-0.034653433,0.033333333,0.035897436,0,-0.116831709,-0.053892247,0.003913894,0.032258065,-0.005657766,0.035050433,0.004807706,0.007327564,-0.003601409,-0.02051145,0.047138047,0.045945902,0.053435157,0.01480838,-0.068825941,-0.016248173,-0.068783052,-0.039999962
0.04403711,0.05692303,0,-0.000623845,-0.026455027,0.363636273,0.069686409,0.018691661,-0.039230343,0.040238519,0.008591153,0,-0.019607825,0.023274794,0.012802229,-0.036363603,-0.041666667,0.043010753,0.009441376,-0.025104677,-0.026466696,0,-0.000554336,-0.004210506,0.012820538,-0.033009723,0.064516131,0.01219511,0.0327869,-0.007246404,0.047244125,-0.086021487,0,-0.020689651,-0.107142835,-0.004901956,0.025913621,-0.075875486,-0.018518501,0.256544478,0.015686235,0.21874999,0,0.008121819,-0.01846964,0.0039641,0.056078743,-0.0027027,0,-0.005970172,0.011428554,0.161904744,0.021149428,-0.019047631,0.001342352,-0.049760719,0.002713702,0.011793831,-0.028466521,0.025640981,0,0.022842581,0.075085332,0.006024119,0,0.00673962,0.034971634,0.00053108,0.015446577,0.00210753,0.071100902,-0.003205125,0,0.032128475,0,0.003785395,-0.023255755,-0.066666679,-0.120603015,0.16666665,0.014652071,0.057692282,0.03066436,-0.002785513,-0.056603808,-0.004377717,0,-0.00869563,-0.1333334,-0.022516567,0.015145607,-0.066115736,0,0.031149296,0.006423966,0.033854167,0.01630441,-0.019999981,0.011173174,-0.008321767,0.009569331,0,0.004054095,-0.043656268,0.054687459,-0.000963445,-0.01449274,0.034782631,0.106211218,0,0,0,0.049019679,0,0.017500024,0.0063492,0,0.046874978,0.078488365,0,0.127071838,0,0.006993007,0,-0.037037059,0.003403676,0.027027027,0.084112143,0.012894005,-0.012722634,0.040000025,0.091304366,-0.036960955,0.058270598,-0.017291066,0.129032235,-0.047165306,0.032042758,0.056603718,0.093333324,-0.0051282,0.032258065,-0.148514851,0.019230769,-0.007847499,0,0.026640676,0,-0.024182034,-0.002565336,0.014354109,0.000855708,0.007831275,0.060647236,0.08681672,0.116279147,0.144927571,0.193705328,0.017391288,-0.018018001,-0.017045489,0.074999925
0.021744875,0.018922898,-0.074074067,0.026841466,-0.008152153,-0.111111074,-0.06840392,-0.009174288,0.078023394,-0.048710621,0,0,0,-0.008778903,-0.012640404,0.018867906,-0.02173913,0.103092784,-0.02182383,-0.05579394,-0.038060689,0,0.070992719,-0.001409531,-0.005856824,-0.036144544,-0.050505062,0.024096362,0,0,0.496240551,-0.020588285,0,0.021126756,-0.094545451,-0.029556622,0.04857513,-0.067368421,0.028301859,-0.074999968,0,0.117948692,0.013389858,0.007049314,-0.10349462,0.071861001,-0.049047466,0.073170725,-0.048128289,0.045045046,0.013182719,0.147541002,-0.003827042,-0.019417488,-0.012399592,-0.007049411,0.027063639,0.008589037,-0.026465003,0.045161326,0.177631569,0,0.0095238,-0.059880294,-0.011764706,-0.032914933,0.010958894,0.00212309,-0.016534392,0.055029781,0.169164871,-0.025723449,0,-0.011673115,0,0.010370927,-0.055555614,0,-0.022857143,0.122449018,0.003610053,0.018181772,-0.016033078,0.11731846,0.060000038,-0.037688466,-0.017064786,-0.021929824,0,-0.037940387,-0.013006892,0,0,0.041666625,0.025957473,0.007556675,-0.021390455,0.020408143,-0.077348061,-0.025174868,0.037914733,0,-0.021534402,0.025677648,0,0.010414668,0.029411736,0.011204417,-0.218978095,0,0,0.001008126,0.004672893,0,-0.031553115,-0.009463713,0.011904836,-0.182089541,0.083557935,0,-0.117647066,-0.012290482,0.006944444,0.153846126,0.054487203,0.019674418,-0.105263158,-0.062068988,-0.012729866,-0.019329909,0,0.047808815,-0.021322014,-0.037300107,-0.002932551,-0.028571447,-0.025,-0.021992248,-0.08035714,0,0.080412317,0.1875,0.162790698,0.13836478,-0.005649739,-0.006329138,-0.005696203,-0.03125,-0.091836778,0.009773567,-0.0283019,0.00534418,0.019725041,0.148205148,-0.079881657,-0.050925986,-0.018987399,-0.005273279,-0.025641002,-0.007645289,0.017341076,-0.015503862
0.005897424,0.000142888,0,0.008510601,0.021917787,0,-0.019230809,0.009259235,0.02653803,0.027108364,-0.006814357,0,0,-0.022544262,-0.002844947,0.018518501,0,-0.018691589,-0.01593624,0.0181818,0.006123425,0,-0.015535953,0.021524467,-0.000855011,0.043750006,-0.015957432,-0.041176479,0.063492092,0.040146,0.276381915,0.028528538,0,-0.020689651,-0.064257062,0.030456823,-0.042001235,0.09255079,0.02752291,-0.112612609,0.007722087,0.018348676,-0.012374114,0,0.06446774,-0.054518692,-0.020460339,-0.034090906,0.011235926,0.022988484,-0.024163595,-0.099999973,-0.018079186,0.13861389,0.001018038,-0.022312304,-0.012648247,0.010948923,0.004854387,-0.023919785,-0.078212271,0,0.020440194,0.121019146,0,0.02768973,0.037940387,0,0.029589814,-0.004651206,0.084249091,0.039604002,0.023809573,-0.068897637,0,0.002488274,-0.117647031,-0.020408177,0,-0.163636333,0.017985612,-0.026785647,-0.003863612,-0.092499971,-0.018867996,0.069843324,-0.013888943,-0.013452937,0.076923121,-0.073239414,-0.012015484,0,0,0.010000038,-0.004147672,-0.015,-0.049180309,0,0.095808437,-0.019368688,-0.091324189,0,-0.045391961,-0.022253108,0.025925939,-0.009352887,0,-0.00720217,0.007189072,0,0.1666666,0.007049314,0.020930156,0,0.067699289,0.009554131,-0.003529408,0.036496372,-0.146766148,0,-0.013888876,0.029411769,-0.068965517,-0.066666709,-0.009118633,0.007984011,0,0.038602993,-0.002865327,0.006570265,-0.100000024,0.220532281,-0.010893219,0.01476011,-0.014705882,-0.117647042,0.059487172,0.046296284,0.009708729,-0.01219511,0.038645082,-0.131578947,0.01,-0.138121547,-0.05227273,0.019108293,-0.047740293,0,-0.080256824,-0.014773245,0.140776683,0.009568339,0.080304858,0.027244319,-0.001607717,0.012195169,0,-0.024096386,-0.021929804,0.00770419,-0.022727234,0.015748017
-0.023451394,0.018425952,0,0.049427347,-0.021447701,0,0.005347648,-0.027522982,0.02350174,-0.014662757,-0.006861002,0,0,-0.079901173,-0.029957208,-0.036363603,-0.022222222,-0.047619048,-0.016194393,0.022321407,-0.01498133,0,-0.056286148,0.005872125,0.013504448,0.089820317,-0.032432466,-0.055214722,0.044776054,-0.031578934,0.240157499,-0.043795579,0,-0.007042232,-0.094420616,0.009852207,-0.026434558,-0.059917355,-0.02678569,0,0.015325631,-0.012612648,-0.012529151,0.013000011,-0.060563357,-0.014025998,-0.044821532,0.041830025,-0.013888889,0.084269667,0.01714287,0.023809463,-0.018411951,0.01739126,0.011864435,0.002074637,-0.032559375,-0.013237137,-0.020289858,0.032411131,0,0.048635214,-0.052388242,-0.06250002,0.023809524,-0.036205469,0.003481285,0.013771199,-0.007838069,0.000667572,0.048986479,-0.019047676,0.069767443,-0.031712473,-0.228395064,-0.002482098,-0.095238095,0.010416707,0.01754386,-0.130434815,-0.003533515,-0.045871559,-0.061551418,-0.041322339,-0.001923029,-0.010372183,0.007042194,-0.013636387,0,0.002532986,-0.069046695,-0.017699098,0,-0.031683231,0.04123281,-0.000812201,-0.005747148,0,-0.065573772,0.003657658,0.035175827,0,0,0.046941611,-0.061371819,0.006743669,0.00714285,0.001395068,0.003568879,0,0.142857179,0,-0.029612675,-0.199999988,-0.059154525,-0.025236644,-0.002361357,-0.147887343,-0.067055398,-0.035652161,-0.028168988,0.015384677,-0.037037037,0,-0.039877279,0.017161756,0.058823529,0.061946842,-0.004310375,-0.020887709,0,0.1588785,0.078193868,-0.025454527,0,0,-0.039690208,-0.005056885,0.03846158,0,0.005971526,-0.090909091,-0.00990099,-0.057692308,-0.038369267,0.056249976,-0.006684492,0.032258065,-0.02966836,-0.00568779,-0.021276596,-0.006318436,-0.021703723,0.102391311,0.019323671,0.01927709,0.032258112,0.081481481,0,-0.012232404,0,-0.031007723
